"","player_name","Position","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"469","Craig Cathcart","DF","2011-08-30 0:00",71,76,"right","low","medium",38,23,77,66,29,46,38,38,56,60,69,68,64,74,58,38,86,71,74,35,71,66,34,51,27,66,74,70,7,5,11,8,12
"470","Craig Cathcart","DF","2008-08-30 0:00",65,78,"right","low","medium",38,23,67,51,29,30,38,38,26,59,60,65,57,66,54,38,68,64,57,35,64,58,53,48,58,64,70,74,4,20,26,20,20
"471","Craig Cathcart","DF","2013-02-15 0:00",68,75,"right","low","medium",38,23,73,66,29,46,38,38,56,60,66,68,64,72,58,38,73,71,70,35,68,66,34,51,27,67,70,67,7,5,11,8,12
"472","Craig Cathcart","DF","2016-01-28 0:00",72,74,"right","medium","medium",39,29,74,71,30,47,39,39,61,59,65,67,64,59,58,56,70,71,73,41,69,68,27,43,28,76,77,73,8,6,12,9,13
"473","Craig Cathcart","DF","2007-02-22 0:00",65,78,"right","low","medium",38,23,67,51,29,30,38,38,26,59,60,65,57,66,54,38,68,64,57,35,64,58,53,48,58,64,70,74,4,20,26,20,20
"474","Craig Cathcart","DF","2014-09-18 0:00",67,70,"right","low","medium",38,23,69,67,29,46,38,38,56,58,66,68,64,58,58,38,70,71,70,35,68,63,26,42,27,66,71,68,7,5,11,8,12
"475","Craig Cathcart","DF","2015-09-21 0:00",71,74,"right","medium","medium",39,24,72,71,30,47,39,39,61,59,65,67,64,59,58,39,70,71,70,36,69,64,27,43,28,76,77,73,8,6,12,9,13
"476","Craig Cathcart","DF","2014-05-16 0:00",67,70,"right","low","medium",38,23,69,67,29,46,38,38,56,58,66,68,64,58,58,38,68,71,70,35,68,63,26,42,27,66,71,68,7,5,11,8,12
"477","Craig Cathcart","DF","2012-08-31 0:00",69,75,"right","low","medium",38,23,75,66,29,46,38,38,56,60,66,68,66,74,58,38,73,71,70,35,68,66,34,51,27,68,70,68,7,5,11,8,12
"478","Craig Cathcart","DF","2010-08-30 0:00",66,72,"right","low","medium",38,23,67,51,29,30,38,38,26,59,60,65,57,66,54,38,68,63,63,35,64,66,44,48,27,64,71,74,7,5,11,8,12
"479","Craig Cathcart","DF","2012-02-22 0:00",70,74,"right","low","medium",38,23,77,66,29,46,38,38,56,60,69,68,64,74,58,38,86,71,74,35,71,66,34,51,27,68,70,68,7,5,11,8,12
"480","Craig Cathcart","DF","2010-02-22 0:00",65,78,"right","low","medium",38,23,67,51,29,30,38,38,26,59,60,65,57,66,54,38,68,64,57,35,64,58,53,48,58,64,70,74,4,20,26,20,20
"481","Craig Cathcart","DF","2016-02-11 0:00",72,73,"right","medium","medium",39,29,74,71,30,47,39,39,61,59,65,67,64,59,58,56,70,71,73,41,69,68,27,43,28,76,77,73,8,6,12,9,13
"482","Craig Cathcart","DF","2009-08-30 0:00",65,78,"right","low","medium",38,23,67,51,29,30,38,38,26,59,60,65,57,66,54,38,68,64,57,35,64,58,53,48,58,64,70,74,4,20,26,20,20
"483","Craig Cathcart","DF","2014-03-28 0:00",66,70,"right","low","medium",38,23,69,66,29,46,38,38,56,57,66,68,64,58,58,38,68,71,70,35,68,63,26,42,27,66,69,67,7,5,11,8,12
"484","Craig Cathcart","DF","2014-04-04 0:00",67,70,"right","low","medium",38,23,69,67,29,46,38,38,56,58,66,68,64,58,58,38,68,71,70,35,68,63,26,42,27,66,71,68,7,5,11,8,12
"485","Craig Cathcart","DF","2014-03-07 0:00",66,70,"right","low","medium",38,23,69,66,29,46,38,38,56,57,66,68,64,58,58,38,68,71,70,35,68,63,26,42,27,66,69,67,7,5,11,8,12
"486","Craig Cathcart","DF","2013-05-10 0:00",68,75,"right","low","medium",38,23,73,66,29,46,38,38,56,60,66,68,64,72,58,38,73,71,70,35,68,66,34,51,27,67,70,67,7,5,11,8,12
"487","Craig Cathcart","DF","2015-11-06 0:00",71,73,"right","medium","medium",39,24,72,71,30,47,39,39,61,59,65,67,64,59,58,39,70,71,70,36,69,64,27,43,28,76,77,73,8,6,12,9,13
"488","Craig Cathcart","DF","2014-01-17 0:00",67,73,"right","low","medium",38,23,71,66,29,46,38,38,56,57,66,68,64,58,58,38,71,71,70,35,68,63,26,42,27,67,70,67,7,5,11,8,12
"489","Cristiano Ronaldo","MF","2009-02-22 0:00",90,94,"right","high","low",89,91,82,84,85,97,88,93,71,95,95,94,94,84,84,90,91,89,76,84,54,68,73,80,78,22,31,23,9,21,71,21,21
"490","Cristiano Ronaldo","MF","2010-08-30 0:00",89,94,"right","high","low",84,89,87,81,85,93,88,88,71,95,93,94,94,88,84,93,91,85,80,91,61,24,88,80,82,22,31,23,7,11,15,14,11
"491","Cristiano Ronaldo","MF","2013-09-20 0:00",92,95,"right","high","low",83,92,86,82,85,90,88,79,72,95,91,94,93,90,75,94,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"492","Cristiano Ronaldo","MF","2014-09-18 0:00",92,92,"right","high","low",83,95,86,82,87,93,88,79,72,92,91,94,93,90,63,94,94,89,79,93,63,24,91,81,85,22,31,23,7,11,15,14,11
"493","Cristiano Ronaldo","MF","2012-08-31 0:00",92,94,"right","high","low",84,91,87,82,85,91,88,79,72,95,90,94,93,88,75,94,94,87,79,92,63,24,88,80,85,22,31,23,7,11,15,14,11
"494","Cristiano Ronaldo","MF","2014-10-31 0:00",92,92,"right","high","low",83,95,86,82,87,93,88,79,72,92,91,94,93,90,63,94,94,89,79,93,63,24,91,81,85,22,31,23,7,11,15,14,11
"495","Cristiano Ronaldo","MF","2014-01-17 0:00",92,95,"right","high","low",83,92,86,82,85,90,88,79,72,95,91,94,93,90,75,94,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"496","Cristiano Ronaldo","MF","2015-05-15 0:00",92,92,"right","high","low",83,95,86,82,87,93,88,79,72,92,91,94,93,90,63,94,94,89,79,93,63,24,91,81,85,22,31,23,7,11,15,14,11
"497","Cristiano Ronaldo","MF","2013-03-22 0:00",92,95,"right","high","low",83,92,86,82,85,90,88,79,72,95,91,94,93,90,75,94,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"498","Cristiano Ronaldo","MF","2013-03-08 0:00",92,95,"right","high","low",83,92,86,82,85,90,88,79,72,95,91,94,93,90,75,94,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"499","Cristiano Ronaldo","MF","2010-02-22 0:00",89,93,"right","high","low",84,90,87,83,85,93,88,88,71,95,93,94,94,88,84,92,91,82,80,89,54,71,81,80,86,22,31,23,9,21,71,21,21
"500","Cristiano Ronaldo","MF","2011-02-22 0:00",89,93,"right","high","low",84,90,87,83,85,93,88,87,72,95,93,94,94,88,84,93,91,85,80,90,63,24,88,81,84,22,31,23,7,11,15,14,11
"501","Cristiano Ronaldo","MF","2015-09-21 0:00",93,93,"right","high","low",82,95,86,81,87,93,88,77,72,91,91,93,90,92,62,94,94,87,79,93,62,29,93,81,85,22,31,23,7,11,15,14,11
"502","Cristiano Ronaldo","MF","2009-08-30 0:00",89,94,"right","high","low",86,90,88,84,85,93,88,88,71,95,92,92,94,88,84,91,91,82,78,87,54,75,81,80,86,22,31,23,9,21,71,21,21
"503","Cristiano Ronaldo","MF","2008-08-30 0:00",91,94,"right","high","low",89,92,82,84,85,97,88,94,72,96,95,94,94,85,84,92,91,90,77,85,57,68,73,80,78,27,35,23,9,21,72,21,21
"504","Cristiano Ronaldo","MF","2015-04-17 0:00",92,92,"right","high","low",83,95,86,82,87,93,88,79,72,92,91,94,93,90,63,94,94,89,79,93,63,24,91,81,85,22,31,23,7,11,15,14,11
"505","Cristiano Ronaldo","MF","2015-09-25 0:00",93,93,"right","high","low",82,95,86,81,87,93,88,77,72,91,91,93,90,92,62,94,94,87,79,93,62,29,93,81,85,22,31,23,7,11,15,14,11
"506","Cristiano Ronaldo","MF","2014-02-07 0:00",92,92,"right","high","low",83,92,86,82,85,90,88,79,72,95,91,94,93,90,75,94,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"507","Cristiano Ronaldo","MF","2015-10-16 0:00",93,93,"right","high","low",82,95,86,81,87,93,88,77,72,91,91,93,90,92,62,94,94,90,79,93,62,29,93,81,85,22,31,23,7,11,15,14,11
"508","Cristiano Ronaldo","MF","2013-02-15 0:00",92,94,"right","high","low",84,92,87,83,85,90,88,77,72,95,91,94,93,88,75,95,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"509","Cristiano Ronaldo","MF","2011-08-30 0:00",92,94,"right","high","low",84,90,87,83,85,93,88,87,72,95,90,94,93,88,73,93,94,87,79,90,63,24,88,81,87,22,31,23,7,11,15,14,11
"510","Cristiano Ronaldo","MF","2013-03-01 0:00",92,94,"right","high","low",84,92,87,83,85,90,88,79,72,95,91,94,93,88,75,95,94,89,79,93,63,24,89,81,85,22,31,23,7,11,15,14,11
"511","Cristiano Ronaldo","MF","2007-02-22 0:00",87,92,"right","high","low",80,71,74,82,85,95,88,64,68,92,91,93,94,71,84,80,91,82,69,72,60,69,74,80,64,15,27,23,9,10,68,8,5
"512","Cristiano Ronaldo","MF","2012-02-22 0:00",92,94,"right","high","low",84,90,87,83,85,93,88,87,72,95,90,94,93,88,75,93,94,87,79,90,63,24,88,81,91,22,31,23,7,11,15,14,11
"513","Cristiano Ronaldo","MF","2007-08-30 0:00",91,94,"right","high","low",88,85,84,81,85,97,88,88,73,95,95,94,94,86,84,90,91,91,84,75,61,69,74,80,79,27,27,23,9,21,73,21,21
"514","Daley Blind","DF","2013-03-15 0:00",73,76,"left","high","medium",70,41,68,75,54,68,62,30,69,74,68,66,73,77,72,68,70,82,73,44,74,74,68,65,55,68,74,69,11,8,9,13,9
"515","Daley Blind","DF","2015-03-20 0:00",79,83,"left","medium","high",62,41,66,82,60,72,64,54,75,79,68,64,73,83,72,67,66,92,73,63,73,79,67,74,55,68,79,76,11,8,9,13,9
"516","Daley Blind","DF","2016-02-11 0:00",78,81,"left","medium","high",63,46,67,83,62,73,68,55,76,80,65,58,73,84,68,68,71,92,73,64,68,80,66,75,56,77,83,77,12,9,10,14,10
"517","Daley Blind","DF","2016-01-21 0:00",77,81,"left","medium","high",63,42,67,83,62,73,68,55,76,80,65,58,73,84,68,68,71,92,73,64,66,80,66,75,56,77,83,77,12,9,10,14,10
"518","Daley Blind","DF","2013-04-19 0:00",74,77,"left","high","medium",70,41,69,76,54,71,62,30,72,75,68,66,73,78,72,68,70,84,73,44,74,75,68,65,55,71,75,72,11,8,9,13,9
"519","Daley Blind","DF","2013-05-31 0:00",74,77,"left","high","medium",70,41,69,76,54,71,62,30,72,75,68,66,73,78,72,68,70,84,73,44,74,75,68,65,55,71,75,72,11,8,9,13,9
"520","Daley Blind","DF","2014-01-24 0:00",77,80,"left","high","high",72,41,65,81,42,72,62,37,73,78,68,65,73,81,72,57,66,86,72,44,72,77,67,73,55,70,77,76,11,8,9,13,9
"521","Daley Blind","DF","2013-11-29 0:00",74,77,"left","high","medium",71,41,69,79,42,73,62,30,71,76,68,66,73,77,72,68,66,85,71,44,72,74,68,68,55,72,75,74,11,8,9,13,9
"522","Daley Blind","DF","2012-08-31 0:00",68,72,"left","medium","medium",63,41,67,70,54,68,44,30,64,69,68,68,72,68,69,62,70,73,62,44,68,72,66,59,60,67,67,68,11,8,9,13,9
"523","Daley Blind","DF","2016-01-14 0:00",78,82,"left","medium","high",63,42,67,83,62,73,72,55,76,80,65,58,73,84,68,68,71,92,73,64,66,82,66,75,56,77,83,77,12,9,10,14,10
"524","Daley Blind","DF","2016-02-18 0:00",78,81,"left","medium","high",63,46,67,83,62,73,68,55,80,80,65,58,73,84,68,68,71,92,73,64,68,80,66,77,56,77,83,77,12,9,10,14,10
"525","Daley Blind","DF","2013-02-22 0:00",72,75,"left","high","medium",68,41,68,75,54,68,51,30,65,74,68,66,73,76,72,68,71,79,72,44,73,73,68,65,60,68,72,68,11,8,9,13,9
"526","Daley Blind","DF","2016-01-07 0:00",81,84,"left","medium","high",63,42,67,83,62,73,68,55,76,80,65,58,73,84,65,68,71,92,73,64,66,80,66,75,56,77,83,77,12,9,10,14,10
"527","Daley Blind","DF","2009-02-22 0:00",64,81,"right","high","medium",53,39,65,60,56,50,44,34,55,62,74,73,75,66,68,57,67,63,68,48,69,65,66,68,54,58,68,71,5,22,55,22,22
"528","Daley Blind","DF","2009-08-30 0:00",66,81,"right","high","medium",53,39,65,66,56,58,44,34,55,64,74,73,75,67,68,57,67,66,68,54,69,68,72,68,54,58,68,71,5,22,55,22,22
"529","Daley Blind","DF","2012-02-22 0:00",67,73,"left","medium","medium",63,41,63,70,54,67,44,30,64,68,73,69,74,70,69,62,74,68,62,44,70,72,63,59,45,64,65,67,11,8,9,13,9
"530","Daley Blind","DF","2013-02-15 0:00",72,75,"left","high","medium",68,41,68,75,54,68,51,30,65,74,68,66,72,76,72,68,71,79,72,44,73,73,68,65,60,68,72,68,11,8,9,13,9
"531","Daley Blind","DF","2007-02-22 0:00",64,81,"right","high","medium",53,39,65,60,56,50,44,34,55,62,74,73,75,66,68,57,67,63,68,48,69,65,66,68,54,58,68,71,5,22,55,22,22
"532","Daley Blind","DF","2015-12-24 0:00",80,84,"left","medium","high",63,42,67,83,61,73,65,55,76,79,65,59,73,84,65,68,66,92,73,64,66,80,68,75,56,73,82,77,12,9,10,14,10
"533","Daley Blind","DF","2013-11-08 0:00",74,77,"left","high","medium",71,41,69,77,42,73,62,30,71,76,68,66,73,76,72,68,66,84,71,44,72,73,68,65,55,71,75,71,11,8,9,13,9
"534","Daley Blind","DF","2014-02-28 0:00",77,80,"left","high","high",72,41,65,81,42,72,62,37,73,78,68,65,74,81,72,57,66,86,72,44,72,77,67,73,55,68,79,76,11,8,9,13,9
"535","Daley Blind","DF","2016-03-10 0:00",79,81,"left","medium","high",63,46,69,83,62,73,68,55,80,80,65,58,73,84,70,68,71,92,73,64,68,82,66,77,56,80,84,77,12,9,10,14,10
"536","Daley Blind","DF","2015-02-13 0:00",79,83,"left","medium","high",62,41,66,82,60,72,64,54,75,79,68,64,73,83,72,67,66,92,73,63,73,79,67,74,55,68,79,76,11,8,9,13,9
"537","Daley Blind","DF","2014-03-28 0:00",77,80,"left","high","high",72,41,65,81,44,72,62,37,73,78,68,65,74,81,72,67,66,86,72,54,72,77,67,73,55,68,79,76,11,8,9,13,9
"538","Daley Blind","DF","2013-12-20 0:00",76,79,"left","medium","high",71,41,69,81,42,73,62,37,71,76,68,66,73,78,72,57,66,85,72,44,72,76,67,72,55,72,76,75,11,8,9,13,9
"539","Daley Blind","DF","2016-03-03 0:00",79,82,"left","medium","high",63,46,69,83,62,73,68,55,80,80,65,58,73,84,70,68,71,92,73,64,68,82,66,77,56,80,84,77,12,9,10,14,10
"540","Daley Blind","DF","2013-04-26 0:00",74,77,"left","high","medium",70,41,69,76,54,71,62,30,72,75,68,66,73,78,72,68,70,84,73,44,74,75,68,65,55,71,75,72,11,8,9,13,9
"541","Daley Blind","DF","2010-02-22 0:00",67,82,"left","high","medium",63,39,65,67,56,62,44,34,64,67,74,73,75,75,68,57,67,66,67,54,69,67,70,68,54,64,65,71,5,22,64,22,22
"542","Daley Blind","DF","2014-05-09 0:00",77,80,"left","high","high",55,41,66,81,44,72,62,37,73,78,68,65,74,81,72,67,66,86,72,54,72,77,67,73,55,68,79,76,11,8,9,13,9
"543","Daley Blind","DF","2015-09-21 0:00",80,84,"left","medium","high",63,42,67,83,61,73,65,55,76,79,65,59,73,84,65,68,66,92,73,64,74,80,68,75,56,69,80,77,12,9,10,14,10
"544","Daley Blind","DF","2016-03-24 0:00",79,81,"left","high","high",65,46,69,83,62,73,70,55,80,80,65,58,73,84,70,68,71,92,73,64,68,84,66,77,56,80,84,77,12,9,10,14,10
"545","Daley Blind","DF","2011-08-30 0:00",69,75,"left","high","medium",65,41,63,72,54,66,44,30,65,68,73,69,75,72,69,62,74,68,65,51,72,75,65,68,45,67,67,69,11,8,9,13,9
"546","Daley Blind","DF","2015-12-03 0:00",80,84,"left","medium","high",63,42,67,83,61,73,65,55,76,79,65,59,73,84,65,68,66,92,73,64,66,80,68,75,56,73,82,77,12,9,10,14,10
"547","Daley Blind","DF","2014-04-04 0:00",77,80,"left","high","high",72,41,64,81,44,72,62,37,73,78,68,65,74,81,72,67,66,86,72,54,72,77,67,73,55,68,79,76,11,8,9,13,9
"548","Daley Blind","DF","2015-09-25 0:00",80,84,"left","medium","high",63,42,67,83,61,73,65,55,76,79,65,59,73,84,65,68,66,92,73,64,74,80,68,75,56,69,80,77,12,9,10,14,10
"549","Daley Blind","DF","2010-08-30 0:00",69,80,"left","high","medium",65,41,65,68,56,67,44,34,65,69,74,75,75,67,68,64,67,72,67,54,72,71,69,68,49,65,67,71,11,8,9,13,9
"550","Daley Blind","DF","2013-12-06 0:00",75,78,"left","high","medium",71,41,69,79,42,73,62,30,71,76,68,66,73,78,72,68,66,85,71,44,72,75,68,72,55,72,75,74,11,8,9,13,9
"551","Daley Blind","DF","2014-09-18 0:00",79,83,"left","medium","high",62,41,66,82,48,72,64,54,75,79,68,64,73,83,72,67,66,92,73,51,73,79,67,74,55,68,79,76,11,8,9,13,9
"552","Daley Blind","DF","2013-09-20 0:00",74,77,"left","high","medium",71,41,69,77,42,73,62,30,71,76,68,66,73,76,72,68,66,84,71,44,72,73,66,65,55,71,75,71,11,8,9,13,9
"553","Daley Blind","DF","2011-02-22 0:00",70,80,"left","high","medium",67,41,65,71,56,67,44,34,65,72,74,75,75,71,68,64,67,72,67,54,74,72,72,72,49,68,68,72,11,8,9,13,9
"554","Danny Drinkwater","MF","2011-02-22 0:00",65,75,"right","high","medium",52,54,53,71,54,59,65,42,66,68,66,70,69,64,65,66,56,72,64,54,59,48,67,68,51,33,58,48,11,5,7,8,11
"555","Danny Drinkwater","MF","2012-02-22 0:00",66,78,"right","high","medium",52,54,53,73,54,65,65,42,69,71,68,72,71,69,74,66,56,72,64,54,59,48,67,69,51,33,58,48,11,5,7,8,11
"556","Danny Drinkwater","MF","2007-02-22 0:00",58,75,"right","high","medium",45,41,53,70,54,50,65,42,61,64,64,68,68,54,65,63,56,72,42,54,41,36,53,67,57,26,28,48,5,21,61,21,21
"557","Danny Drinkwater","MF","2016-03-10 0:00",74,76,"right","medium","medium",62,61,59,79,58,71,66,43,77,74,68,68,66,75,78,75,56,80,66,69,68,69,68,74,52,62,72,71,12,6,8,9,12
"558","Danny Drinkwater","MF","2011-08-30 0:00",64,69,"right","high","medium",52,54,53,71,54,59,65,42,66,68,66,71,71,64,74,66,56,72,64,54,59,48,67,68,51,33,58,48,11,5,7,8,11
"559","Danny Drinkwater","MF","2014-01-17 0:00",69,78,"right","medium","medium",52,60,53,75,54,66,65,42,72,71,68,72,71,69,74,66,56,80,64,58,59,58,67,69,51,55,62,59,11,5,7,8,11
"560","Danny Drinkwater","MF","2016-03-24 0:00",75,77,"right","medium","medium",62,61,59,79,58,71,66,43,77,74,68,68,66,75,78,75,56,80,66,69,68,72,68,74,52,62,74,72,12,6,8,9,12
"561","Danny Drinkwater","MF","2013-09-20 0:00",68,78,"right","medium","medium",52,54,53,75,54,66,65,42,72,71,68,72,71,69,74,66,56,80,64,54,59,51,67,69,51,52,61,56,11,5,7,8,11
"562","Danny Drinkwater","MF","2009-02-22 0:00",58,75,"right","high","medium",45,41,53,70,54,50,65,42,61,64,64,68,68,54,65,63,56,72,42,54,41,36,53,67,57,26,28,48,5,21,61,21,21
"563","Danny Drinkwater","MF","2014-10-02 0:00",71,74,"right","medium","medium",55,60,55,75,54,68,65,42,73,72,68,69,70,69,74,74,56,79,66,68,67,67,67,71,51,57,65,61,11,5,7,8,11
"564","Danny Drinkwater","MF","2016-03-03 0:00",74,77,"right","medium","medium",56,61,59,79,58,71,66,43,77,74,68,68,66,75,74,75,56,79,66,69,68,69,68,74,52,58,72,71,12,6,8,9,12
"565","Danny Drinkwater","MF","2014-09-18 0:00",70,74,"right","medium","medium",52,60,53,75,54,68,65,42,73,72,68,71,70,69,74,74,56,79,66,68,67,60,67,71,51,57,64,61,11,5,7,8,11
"566","Danny Drinkwater","MF","2016-01-21 0:00",74,77,"right","medium","medium",56,61,56,78,55,71,66,43,76,74,68,68,66,73,74,75,56,79,66,69,68,68,68,74,52,58,68,66,12,6,8,9,12
"567","Danny Drinkwater","MF","2015-09-21 0:00",72,75,"right","medium","medium",56,61,56,76,55,69,66,43,74,73,68,68,66,70,74,75,56,79,66,69,68,68,68,72,52,58,66,62,12,6,8,9,12
"568","Danny Drinkwater","MF","2013-02-15 0:00",68,78,"right","high","medium",52,54,53,74,54,65,65,42,71,71,68,72,71,69,74,66,56,80,64,54,59,51,67,69,51,33,61,55,11,5,7,8,11
"569","Danny Drinkwater","MF","2010-08-30 0:00",64,75,"right","high","medium",52,54,53,70,54,59,65,42,66,68,64,70,68,64,65,66,56,72,64,54,59,48,66,67,51,33,58,48,11,5,7,8,11
"570","Danny Drinkwater","MF","2014-01-31 0:00",69,78,"right","medium","medium",52,60,53,75,54,66,65,42,72,71,68,72,71,69,74,66,56,82,64,58,59,58,67,70,51,57,64,61,11,5,7,8,11
"571","Danny Drinkwater","MF","2016-04-21 0:00",76,78,"right","medium","medium",62,61,59,82,58,71,66,43,81,74,70,71,66,75,78,75,56,80,66,69,72,72,68,76,52,62,74,72,12,6,8,9,12
"572","Danny Drinkwater","MF","2016-04-07 0:00",75,77,"right","medium","medium",62,61,59,81,58,71,66,43,79,74,70,71,66,75,78,75,56,80,66,69,72,72,68,75,52,62,74,72,12,6,8,9,12
"573","Danny Drinkwater","MF","2013-03-22 0:00",68,78,"right","medium","medium",52,54,53,74,54,65,65,42,71,71,68,72,71,69,74,66,56,80,64,54,59,51,67,69,51,33,61,55,11,5,7,8,11
"574","Danny Drinkwater","MF","2014-03-21 0:00",69,78,"right","medium","medium",52,60,53,75,54,68,65,42,72,71,68,72,71,69,74,66,56,82,64,58,59,58,67,70,51,57,64,61,11,5,7,8,11
"575","Danny Drinkwater","MF","2009-08-30 0:00",60,75,"right","high","medium",45,47,53,70,54,55,65,42,61,64,64,68,68,54,65,63,56,72,51,54,41,36,53,67,57,33,41,48,5,21,61,21,21
"576","Danny Simpson","DF","2007-02-22 0:00",70,75,"right","medium","medium",72,26,69,57,49,53,43,31,62,61,84,80,60,71,60,36,69,81,66,43,72,59,66,53,54,69,70,79,12,22,62,22,22
"577","Danny Simpson","DF","2013-03-15 0:00",75,78,"right","medium","medium",75,26,69,70,49,70,43,31,62,74,79,78,68,76,78,36,74,79,69,53,76,75,62,62,53,73,76,79,9,14,12,8,10
"578","Danny Simpson","DF","2016-05-12 0:00",72,72,"right","medium","medium",68,27,70,62,50,64,44,32,57,63,76,71,63,74,81,37,78,79,71,54,77,75,58,63,54,73,76,75,10,15,13,9,11
"579","Danny Simpson","DF","2009-08-30 0:00",70,75,"right","medium","medium",72,26,69,57,49,53,43,31,62,61,84,80,60,71,60,36,69,81,66,43,72,59,66,53,54,69,70,79,12,22,62,22,22
"580","Danny Simpson","DF","2011-08-30 0:00",75,78,"right","medium","medium",75,26,69,70,49,70,43,31,62,74,79,78,68,74,78,36,74,81,69,53,76,71,62,62,48,73,77,79,9,14,12,8,10
"581","Danny Simpson","DF","2014-09-18 0:00",73,74,"right","medium","medium",72,26,69,68,49,70,43,31,62,66,76,74,70,72,81,36,80,79,70,53,76,71,62,62,53,71,74,77,9,14,12,8,10
"582","Danny Simpson","DF","2010-08-30 0:00",73,78,"right","medium","medium",75,26,69,66,49,53,43,31,62,67,81,79,60,71,60,36,69,80,73,53,76,69,50,53,48,69,75,79,9,14,12,8,10
"583","Danny Simpson","DF","2015-09-21 0:00",71,71,"right","medium","medium",68,27,70,62,50,64,44,32,57,63,76,71,63,73,81,37,78,79,71,54,77,65,58,63,54,70,75,74,10,15,13,9,11
"584","Danny Simpson","DF","2014-03-14 0:00",73,76,"right","medium","medium",72,26,69,68,49,70,43,31,62,67,76,74,70,72,81,36,80,79,70,53,76,71,62,62,53,71,74,77,9,14,12,8,10
"585","Danny Simpson","DF","2012-08-31 0:00",76,78,"right","medium","medium",75,26,69,70,49,70,43,31,62,74,79,78,68,78,78,36,74,79,69,53,76,76,62,62,48,73,77,79,9,14,12,8,10
"586","Danny Simpson","DF","2014-11-21 0:00",72,72,"right","medium","medium",72,26,69,68,49,67,43,31,62,64,76,74,70,72,81,36,80,79,70,53,76,69,57,62,53,71,72,75,9,14,12,8,10
"587","Danny Simpson","DF","2008-08-30 0:00",70,75,"right","medium","medium",72,26,69,57,49,53,43,31,62,61,84,80,60,71,60,36,69,81,66,43,72,59,66,53,54,69,70,79,12,22,62,22,22
"588","Danny Simpson","DF","2013-02-15 0:00",76,78,"right","medium","medium",75,26,69,70,49,70,43,31,62,74,79,78,68,78,78,36,74,79,69,53,76,76,62,62,53,73,76,79,9,14,12,8,10
"589","Danny Simpson","DF","2016-03-10 0:00",71,71,"right","medium","medium",68,27,70,62,50,64,44,32,57,63,76,69,63,73,81,37,78,79,71,54,77,66,58,63,54,70,75,74,10,15,13,9,11
"590","Danny Simpson","DF","2016-03-24 0:00",71,71,"right","medium","medium",68,27,70,62,50,64,44,32,57,63,76,71,63,73,81,37,78,79,71,54,77,69,58,63,54,72,75,74,10,15,13,9,11
"591","Danny Simpson","DF","2010-02-22 0:00",73,79,"right","medium","medium",75,26,69,66,49,53,43,31,62,67,84,80,60,71,60,36,69,81,73,53,76,73,70,53,54,69,77,79,12,22,62,22,22
"592","Danny Simpson","DF","2014-05-02 0:00",73,74,"right","medium","medium",72,26,69,68,49,70,43,31,62,67,76,74,70,72,81,36,80,79,70,53,76,71,62,62,53,71,74,77,9,14,12,8,10
"593","Danny Simpson","DF","2016-04-21 0:00",72,72,"right","medium","medium",68,27,70,62,50,64,44,32,57,63,76,71,63,74,81,37,78,79,71,54,77,72,58,63,54,73,76,75,10,15,13,9,11
"594","Danny Simpson","DF","2014-10-02 0:00",73,73,"right","medium","medium",72,26,69,68,49,70,43,31,62,66,76,74,70,72,81,36,80,79,70,53,76,71,62,62,53,71,74,77,9,14,12,8,10
"595","Danny Simpson","DF","2011-02-22 0:00",75,78,"right","medium","medium",75,26,69,70,49,70,43,31,62,74,83,81,67,74,66,36,69,80,74,53,76,71,62,67,48,73,77,79,9,14,12,8,10
"596","Danny Simpson","DF","2016-04-14 0:00",71,71,"right","medium","medium",68,27,70,62,50,64,44,32,57,63,76,71,63,73,81,37,78,79,71,54,77,69,58,63,54,72,75,74,10,15,13,9,11
"597","Danny Simpson","DF","2013-07-12 0:00",75,78,"right","medium","medium",75,26,69,70,49,70,43,31,62,74,79,78,68,76,78,36,74,79,69,53,76,75,62,62,53,73,76,79,9,14,12,8,10
"598","Danny Simpson","DF","2013-09-20 0:00",73,76,"right","medium","medium",72,26,69,68,49,70,43,31,62,69,76,74,70,72,81,36,80,79,70,53,76,71,62,62,53,71,74,77,9,14,12,8,10
